design,policy,p,q,traffic,injection_rate,packets_injected,reception_rate,queueing_latency,network_latency,total_latency,average_hops,lateral_selections_per_injected_packet,lateral_selections_per_received_packet,escape_activations_per_received_packet
400_adaptive,adaptive,4,0,tornado_x_3d,0.200,9211,0.00649609,3038.368370,672.253879,3710.622249,4.604570,0,0,0.697775
400_adaptive,adaptive,4,0,tornado_x_3d,0.225,8987,0.00632344,3178.419323,686.119471,3864.538794,4.646652,0,0,0.712009
400_adaptive,adaptive,4,0,tornado_x_3d,0.250,8723,0.00611641,3357.889769,703.538894,4061.428663,4.692426,0,0,0.736493
400_adaptive,adaptive,4,0,tornado_x_3d,0.275,8658,0.00606328,3430.743719,727.072027,4157.815745,4.703131,0,0,0.74913
400_adaptive,adaptive,4,0,tornado_x_3d,0.300,8451,0.00590313,3559.561805,724.003573,4283.565379,4.729222,0,0,0.753706
400_adaptive,adaptive,4,0,tornado_x_3d,0.325,8438,0.00589141,3620.548866,729.789683,4350.338549,4.751492,0,0,0.766609
400_adaptive,adaptive,4,0,tornado_x_3d,0.350,8463,0.00591406,3684.583223,715.821400,4400.404624,4.754029,0,0,0.765522
400_adaptive,adaptive,4,0,tornado_x_3d,0.375,8355,0.00582734,3757.843277,723.782411,4481.625687,4.765384,0,0,0.775305
400_adaptive,adaptive,4,0,tornado_x_3d,0.400,8332,0.00581016,3753.853973,743.579804,4497.433777,4.764421,0,0,0.775985
400_adaptive,adaptive,4,0,tornado_x_3d,0.425,8313,0.00579609,3782.150425,722.741609,4504.892034,4.773824,0,0,0.777328
400_adaptive,adaptive,4,0,tornado_x_3d,0.450,8350,0.00582344,3811.809230,739.883016,4551.692246,4.767373,0,0,0.772069
400_adaptive,adaptive,4,0,tornado_x_3d,0.475,8320,0.00580156,3843.003636,739.641530,4582.645166,4.772960,0,0,0.777
400_adaptive,adaptive,4,0,tornado_x_3d,0.500,8262,0.00575547,3861.696213,743.182435,4604.878648,4.763540,0,0,0.779286
400_adaptive,adaptive,4,0,tornado_x_3d,0.525,8340,0.00581641,3890.858428,738.761451,4629.619879,4.783210,0,0,0.784956
400_adaptive,adaptive,4,0,tornado_x_3d,0.550,8313,0.00579687,3907.507143,745.502695,4653.009838,4.798383,0,0,0.792183
400_adaptive,adaptive,4,0,tornado_x_3d,0.575,8231,0.00573125,3932.950245,744.196974,4677.147219,4.771265,0,0,0.784896
400_adaptive,adaptive,4,0,tornado_x_3d,0.600,8213,0.00571641,3956.618013,731.549132,4688.167145,4.785978,0,0,0.792538
400_adaptive,adaptive,4,0,tornado_x_3d,0.625,8263,0.00575313,3954.690114,719.938077,4674.628191,4.774579,0,0,0.785578
400_adaptive,adaptive,4,0,tornado_x_3d,0.650,8204,0.00571016,3944.868655,742.065809,4686.934464,4.786838,0,0,0.785333
400_adaptive,adaptive,4,0,tornado_x_3d,0.675,8292,0.00578047,3996.896472,745.236924,4742.133396,4.782673,0,0,0.789972
400_adaptive,adaptive,4,0,tornado_x_3d,0.700,8249,0.00574453,3963.492180,748.656603,4712.148783,4.800626,0,0,0.795186
400_adaptive,adaptive,4,0,tornado_x_3d,0.725,8231,0.00573437,4007.989237,743.472616,4751.461853,4.792098,0,0,0.789782
400_adaptive,adaptive,4,0,tornado_x_3d,0.750,8258,0.00575313,3991.264394,726.510320,4717.774715,4.760456,0,0,0.780554
400_adaptive,adaptive,4,0,tornado_x_3d,0.775,8242,0.00573984,3976.122227,754.258337,4730.380563,4.807540,0,0,0.791616
400_adaptive,adaptive,4,0,tornado_x_3d,0.800,8268,0.00576016,4020.716262,720.313983,4741.030245,4.773498,0,0,0.783941
400_adaptive,adaptive,4,0,tornado_x_3d,0.825,8294,0.00577969,4010.948094,743.295485,4754.243579,4.789403,0,0,0.788997
400_adaptive,adaptive,4,0,tornado_x_3d,0.850,8293,0.00578125,4012.728108,734.770135,4747.498243,4.773784,0,0,0.785811
400_adaptive,adaptive,4,0,tornado_x_3d,0.875,8320,0.00580391,4009.034998,727.408130,4736.443128,4.767936,0,0,0.779782
400_adaptive,adaptive,4,0,tornado_x_3d,0.900,8305,0.00578906,4016.890553,729.362753,4746.253306,4.761943,0,0,0.779622
400_adaptive,adaptive,4,0,tornado_x_3d,0.925,8256,0.00575078,4007.804374,736.727754,4744.532129,4.769325,0,0,0.785084
400_adaptive,adaptive,4,0,tornado_x_3d,0.950,8304,0.00578984,4026.149642,739.559574,4765.709216,4.754959,0,0,0.780596
400_adaptive,adaptive,4,0,tornado_x_3d,0.975,8327,0.00580703,3990.235706,739.357056,4729.592762,4.757299,0,0,0.778555
400_adaptive,adaptive,4,0,tornado_x_3d,1.000,8315,0.00579687,3997.840701,718.027493,4715.868194,4.756065,0,0,0.778976
400_adaptive,adaptive,4,0,tornado_y,0.025,31877,0.0248867,2.000031,5.976173,7.976205,1.488087,0,0,0
400_adaptive,adaptive,4,0,tornado_y,0.050,64179,0.0501109,2.000514,5.990490,7.991004,1.495245,0,0,0
400_adaptive,adaptive,4,0,tornado_y,0.075,95843,0.0748328,2.002057,5.995553,7.997609,1.497776,0,0,0
400_adaptive,adaptive,4,0,tornado_y,0.100,128013,0.0999469,2.004518,5.998687,8.003205,1.499343,0,0,0
400_adaptive,adaptive,4,0,tornado_y,0.125,159953,0.124886,2.008971,5.999762,8.008733,1.499881,0,0,0
400_adaptive,adaptive,4,0,tornado_y,0.150,192279,0.150126,2.015529,6.002118,8.017647,1.501059,0,0,0
400_adaptive,adaptive,4,0,tornado_y,0.175,224176,0.175024,2.025001,6.001397,8.026398,1.500699,0,0,0
400_adaptive,adaptive,4,0,tornado_y,0.200,256078,0.199932,2.037095,6.000418,8.037513,1.500209,0,0,0
400_adaptive,adaptive,4,0,tornado_y,0.225,288187,0.224991,2.053624,5.999844,8.053467,1.499922,0,0,0
400_adaptive,adaptive,4,0,tornado_y,0.250,320345,0.250096,2.075290,5.998579,8.073868,1.499289,0,0,0
400_adaptive,adaptive,4,0,tornado_y,0.275,352107,0.274894,2.101687,5.999307,8.100994,1.499653,0,0,0
400_adaptive,adaptive,4,0,tornado_y,0.300,384248,0.299986,2.136363,6.000016,8.136379,1.500008,0,0,0
400_adaptive,adaptive,4,0,tornado_y,0.325,416256,0.324975,2.179819,5.999365,8.179184,1.499683,0,0,0
400_adaptive,adaptive,4,0,tornado_y,0.350,448322,0.350009,2.238393,6.000027,8.238420,1.500013,0,0,0
400_adaptive,adaptive,4,0,tornado_y,0.375,480036,0.374775,2.313246,5.999800,8.313046,1.499900,0,0,0
400_adaptive,adaptive,4,0,tornado_y,0.400,511878,0.399637,2.405620,5.998923,8.404543,1.499461,0,0,0
400_adaptive,adaptive,4,0,tornado_y,0.425,544103,0.424795,2.532500,5.998858,8.531358,1.499429,0,0,0
400_adaptive,adaptive,4,0,tornado_y,0.450,576091,0.449769,2.704765,5.998715,8.703480,1.499357,0,0,0
400_adaptive,adaptive,4,0,tornado_y,0.475,608139,0.474784,2.954534,5.998600,8.953133,1.499300,0,0,0
400_adaptive,adaptive,4,0,tornado_y,0.500,640164,0.499782,3.350894,5.998504,9.349398,1.499252,0,0,0
400_adaptive,adaptive,4,0,tornado_y,0.525,672348,0.524913,4.036205,5.998518,10.034723,1.499259,0,0,0
400_adaptive,adaptive,4,0,tornado_y,0.550,704079,0.54968,5.408532,5.998212,11.406744,1.499106,0,0,0
400_adaptive,adaptive,4,0,tornado_y,0.575,735754,0.574406,9.333864,5.998199,15.332063,1.499100,0,0,0
400_adaptive,adaptive,4,0,tornado_y,0.600,762866,0.595564,47.133701,5.998523,53.132224,1.499261,0,0,0
400_adaptive,adaptive,4,0,tornado_y,0.625,767326,0.599046,207.512780,5.999694,213.512474,1.499847,0,0,0
400_adaptive,adaptive,4,0,tornado_y,0.650,767636,0.599291,388.855827,5.999769,394.855596,1.499885,0,0,0
400_adaptive,adaptive,4,0,tornado_y,0.675,767757,0.599381,558.797656,5.999739,564.797395,1.499870,0,0,0
400_adaptive,adaptive,4,0,tornado_y,0.700,767817,0.599427,717.970310,5.999763,723.970073,1.499881,0,0,0
400_adaptive,adaptive,4,0,tornado_y,0.725,767844,0.599447,864.563629,5.999760,870.563389,1.499880,0,0,0
400_adaptive,adaptive,4,0,tornado_y,0.750,767869,0.599463,1002.524833,5.999765,1008.524599,1.499883,0,0,0
400_adaptive,adaptive,4,0,tornado_y,0.775,767887,0.599474,1131.933237,5.999756,1137.932993,1.499878,0,0,0
400_adaptive,adaptive,4,0,tornado_y,0.800,767908,0.599487,1252.642861,5.999762,1258.642623,1.499881,0,0,0
400_adaptive,adaptive,4,0,tornado_y,0.825,767923,0.599496,1365.551974,5.999751,1371.551725,1.499876,0,0,0
400_adaptive,adaptive,4,0,tornado_y,0.850,767936,0.599506,1471.929035,5.999739,1477.928775,1.499870,0,0,0
400_adaptive,adaptive,4,0,tornado_y,0.875,767944,0.599513,1571.512180,5.999734,1577.511915,1.499867,0,0,0
400_adaptive,adaptive,4,0,tornado_y,0.900,767954,0.59952,1666.378994,5.999742,1672.378736,1.499871,0,0,0
400_adaptive,adaptive,4,0,tornado_y,0.925,767967,0.599528,1757.337166,5.999734,1763.336900,1.499867,0,0,0
400_adaptive,adaptive,4,0,tornado_y,0.950,767977,0.599534,1842.506775,5.999739,1848.506514,1.499870,0,0,0
400_adaptive,adaptive,4,0,tornado_y,0.975,767989,0.599542,1922.487354,5.999737,1928.487090,1.499868,0,0,0
400_adaptive,adaptive,4,0,tornado_y,1.000,768000,0.59955,1999.462302,5.999750,2005.462052,1.499875,0,0,0
440_adaptive,adaptive,4,4,diagonal_3d,0.025,31877,0.024875,2.000031,11.038160,13.038191,4,0,0,3.1407e-05
440_adaptive,adaptive,4,4,diagonal_3d,0.050,64179,0.0500859,2.000530,11.084589,13.085119,4,0,0,3.11964e-05
440_adaptive,adaptive,4,4,diagonal_3d,0.075,95843,0.0747938,2.002131,11.140229,13.142360,4.000794,0,0,0.000282026
440_adaptive,adaptive,4,4,diagonal_3d,0.100,128013,0.0999008,2.004942,11.203381,13.208324,4.001877,0,0,0.000805487
440_adaptive,adaptive,4,4,diagonal_3d,0.125,159953,0.124827,2.010083,11.285413,13.295496,4.005458,0,0,0.00239706
440_adaptive,adaptive,4,4,diagonal_3d,0.150,192279,0.150048,2.018067,11.380153,13.398220,4.010903,0,0,0.00515979
440_adaptive,adaptive,4,4,diagonal_3d,0.175,224176,0.174937,2.029395,11.491504,13.520898,4.022151,0,0,0.00989197
440_adaptive,adaptive,4,4,diagonal_3d,0.200,256078,0.199827,2.045371,11.631096,13.676467,4.037243,0,0,0.0173783
440_adaptive,adaptive,4,4,diagonal_3d,0.225,288187,0.224874,2.068215,11.797752,13.865967,4.057046,0,0,0.0268032
440_adaptive,adaptive,4,4,diagonal_3d,0.250,320344,0.249946,2.100856,12.045594,14.146450,4.088957,0,0,0.0413777
440_adaptive,adaptive,4,4,diagonal_3d,0.275,352106,0.274712,2.142846,12.374717,14.517562,4.120985,0,0,0.056838
440_adaptive,adaptive,4,4,diagonal_3d,0.300,384245,0.299791,2.204932,12.983710,15.188642,4.147473,0,0,0.0717636
440_adaptive,adaptive,4,4,diagonal_3d,0.325,416254,0.324728,2.307940,13.794963,16.102903,4.152830,0,0,0.0812194
440_adaptive,adaptive,4,4,diagonal_3d,0.350,448308,0.349703,2.479121,14.626831,17.105951,4.141593,0,0,0.0865153
440_adaptive,adaptive,4,4,diagonal_3d,0.375,480021,0.37442,2.820215,15.239479,18.059694,4.124806,0,0,0.0924431
440_adaptive,adaptive,4,4,diagonal_3d,0.400,511811,0.399181,3.515467,15.930919,19.446386,4.107333,0,0,0.0996767
440_adaptive,adaptive,4,4,diagonal_3d,0.425,543940,0.424186,6.871088,16.989566,23.860654,4.085167,0,0,0.111766
440_adaptive,adaptive,4,4,diagonal_3d,0.450,118820,0.0914164,1266.250972,100.552135,1366.803107,4.132122,0,0,0.367865
440_adaptive,adaptive,4,4,diagonal_3d,0.475,87736,0.0671422,2036.181716,137.704335,2173.886051,4.153732,0,0,0.472912
440_adaptive,adaptive,4,4,diagonal_3d,0.500,81145,0.0620094,2443.754296,153.742793,2597.497090,4.171068,0,0,0.530149
440_adaptive,adaptive,4,4,diagonal_3d,0.525,80062,0.0611086,2248.621805,152.479244,2401.101050,4.168425,0,0,0.504072
440_adaptive,adaptive,4,4,diagonal_3d,0.550,81655,0.0623867,2405.216455,139.902348,2545.118803,4.164072,0,0,0.517363
440_adaptive,adaptive,4,4,diagonal_3d,0.575,71507,0.0544883,2919.467317,174.769059,3094.236375,4.188085,0,0,0.577704
440_adaptive,adaptive,4,4,diagonal_3d,0.600,69132,0.0526672,3203.162503,164.524772,3367.687276,4.188715,0,0,0.557125
440_adaptive,adaptive,4,4,diagonal_3d,0.625,75045,0.057225,2692.492887,169.220552,2861.713439,4.168633,0,0,0.540902
440_adaptive,adaptive,4,4,diagonal_3d,0.650,73461,0.0560008,2881.273434,161.966895,3043.240329,4.184233,0,0,0.559563
440_adaptive,adaptive,4,4,diagonal_3d,0.675,73718,0.0562219,3211.302790,163.762117,3375.064907,4.181202,0,0,0.563518
440_adaptive,adaptive,4,4,diagonal_3d,0.700,66186,0.0503547,3157.123235,188.294194,3345.417429,4.204828,0,0,0.612825
440_adaptive,adaptive,4,4,diagonal_3d,0.725,69802,0.0531742,3082.088550,175.959919,3258.048470,4.185416,0,0,0.585796
440_adaptive,adaptive,4,4,diagonal_3d,0.750,68094,0.0518187,3101.165194,178.840203,3280.005397,4.188849,0,0,0.593264
440_adaptive,adaptive,4,4,diagonal_3d,0.775,63595,0.0482625,3266.044079,204.654915,3470.698993,4.199527,0,0,0.612859
440_adaptive,adaptive,4,4,diagonal_3d,0.800,75558,0.0576586,2953.085782,152.291452,3105.377234,4.160806,0,0,0.531333
440_adaptive,adaptive,4,4,diagonal_3d,0.825,67320,0.0512148,3497.952010,176.018732,3673.970742,4.199741,0,0,0.570132
440_adaptive,adaptive,4,4,diagonal_3d,0.850,67870,0.0516031,3331.279265,184.482347,3515.761612,4.191576,0,0,0.615364
440_adaptive,adaptive,4,4,diagonal_3d,0.875,75357,0.0574594,2963.398230,170.615421,3134.013651,4.144695,0,0,0.528444
440_adaptive,adaptive,4,4,diagonal_3d,0.900,64705,0.0491352,3399.799040,180.713418,3580.512458,4.199513,0,0,0.614027
440_adaptive,adaptive,4,4,diagonal_3d,0.925,67636,0.0514477,3096.649340,166.840220,3263.489560,4.180918,0,0,0.597437
440_adaptive,adaptive,4,4,diagonal_3d,0.950,63303,0.0480516,3451.371655,195.926820,3647.298475,4.194225,0,0,0.6215
440_adaptive,adaptive,4,4,diagonal_3d,0.975,69368,0.0527922,3097.050537,185.219789,3282.270326,4.197591,0,0,0.576479
440_adaptive,adaptive,4,4,diagonal_3d,1.000,80929,0.0618219,2900.434540,156.351097,3056.785637,4.161073,0,0,0.518551
440_adaptive,adaptive,4,4,tornado_x_3d,0.025,31877,0.0248797,2.000031,9.080607,11.080638,3.012372,0,0,0.0028889
440_adaptive,adaptive,4,4,tornado_x_3d,0.050,64179,0.0500922,2.000546,9.295019,11.295564,3.079946,0,0,0.0179201
440_adaptive,adaptive,4,4,tornado_x_3d,0.075,95843,0.0748047,2.002245,9.843520,11.845765,3.206433,0,0,0.0467258
440_adaptive,adaptive,4,4,tornado_x_3d,0.100,128012,0.0998555,2.009756,14.839565,16.849321,3.232070,0,0,0.0514181
440_adaptive,adaptive,4,4,tornado_x_3d,0.125,122214,0.0950273,54.771193,29.813014,84.584207,3.190537,0,0,0.0535208
440_adaptive,adaptive,4,4,tornado_x_3d,0.150,14242,0.0104297,1555.477678,435.230112,1990.707790,3.890787,0,0,0.46397
440_adaptive,adaptive,4,4,tornado_x_3d,0.175,10653,0.00762578,2358.400574,604.804221,2963.204795,4.190042,0,0,0.628727
440_adaptive,adaptive,4,4,tornado_x_3d,0.200,9877,0.00701953,2731.943907,677.830161,3409.774068,4.273456,0,0,0.676572
440_adaptive,adaptive,4,4,tornado_x_3d,0.225,9601,0.00680156,2946.729152,689.567540,3636.296692,4.316104,0,0,0.69722
440_adaptive,adaptive,4,4,tornado_x_3d,0.250,9459,0.00669141,3124.546410,711.380502,3835.926912,4.361821,0,0,0.716871
440_adaptive,adaptive,4,4,tornado_x_3d,0.275,9295,0.00656563,3271.709900,719.999881,3991.709781,4.365540,0,0,0.726559
440_adaptive,adaptive,4,4,tornado_x_3d,0.300,9173,0.00646797,3365.750211,728.731127,4094.481338,4.416355,0,0,0.752627
440_adaptive,adaptive,4,4,tornado_x_3d,0.325,9142,0.00644297,3459.081727,721.023766,4180.105493,4.392021,0,0,0.746332
440_adaptive,adaptive,4,4,tornado_x_3d,0.350,9035,0.00636094,3506.435765,722.201548,4228.637313,4.388602,0,0,0.747482
440_adaptive,adaptive,4,4,tornado_x_3d,0.375,9099,0.00641094,3573.647697,715.606751,4289.254448,4.401657,0,0,0.751158
440_adaptive,adaptive,4,4,tornado_x_3d,0.400,8965,0.00630391,3609.319123,739.670715,4348.989838,4.404883,0,0,0.755112
440_adaptive,adaptive,4,4,tornado_x_3d,0.425,8985,0.00632188,3637.718364,747.250124,4384.968487,4.409046,0,0,0.76001
440_adaptive,adaptive,4,4,tornado_x_3d,0.450,9063,0.00638281,3712.955447,745.443452,4458.398898,4.424725,0,0,0.76022
440_adaptive,adaptive,4,4,tornado_x_3d,0.475,9035,0.00636016,3712.266184,743.409041,4455.675224,4.421693,0,0,0.760226
440_adaptive,adaptive,4,4,tornado_x_3d,0.500,8988,0.00632266,3763.516866,750.647720,4514.164587,4.421228,0,0,0.759051
440_adaptive,adaptive,4,4,tornado_x_3d,0.525,8914,0.00626641,3802.854382,732.202219,4535.056601,4.419524,0,0,0.765366
440_adaptive,adaptive,4,4,tornado_x_3d,0.550,8912,0.00626328,3769.758887,735.108020,4504.866908,4.423974,0,0,0.769116
440_adaptive,adaptive,4,4,tornado_x_3d,0.575,8755,0.00614063,3845.455344,727.447583,4572.902926,4.432570,0,0,0.769338
440_adaptive,adaptive,4,4,tornado_x_3d,0.600,8822,0.00619453,3849.860512,721.062681,4570.923193,4.438012,0,0,0.772481
440_adaptive,adaptive,4,4,tornado_x_3d,0.625,8810,0.00618594,3841.031826,742.246527,4583.278353,4.428391,0,0,0.766481
440_adaptive,adaptive,4,4,tornado_x_3d,0.650,8854,0.00621641,3882.998366,731.017343,4614.015709,4.422395,0,0,0.763353
440_adaptive,adaptive,4,4,tornado_x_3d,0.675,8849,0.00621328,3900.924054,746.906828,4647.830881,4.435685,0,0,0.771407
440_adaptive,adaptive,4,4,tornado_x_3d,0.700,8935,0.00627891,3922.781013,738.333209,4661.114222,4.437850,0,0,0.763096
440_adaptive,adaptive,4,4,tornado_x_3d,0.725,8863,0.006225,3929.044051,731.418926,4660.462977,4.436747,0,0,0.769704
440_adaptive,adaptive,4,4,tornado_x_3d,0.750,8920,0.00627031,3911.917643,740.241341,4652.158983,4.393720,0,0,0.761151
440_adaptive,adaptive,4,4,tornado_x_3d,0.775,8907,0.00626094,3905.534440,723.329673,4628.864113,4.390317,0,0,0.756052
440_adaptive,adaptive,4,4,tornado_x_3d,0.800,8886,0.00624375,3888.583959,731.920921,4620.504880,4.421171,0,0,0.76539
440_adaptive,adaptive,4,4,tornado_x_3d,0.825,8883,0.00624141,3924.797221,727.677807,4652.475028,4.406935,0,0,0.762549
440_adaptive,adaptive,4,4,tornado_x_3d,0.850,8883,0.00623984,3949.794917,723.517215,4673.312132,4.402780,0,0,0.764993
440_adaptive,adaptive,4,4,tornado_x_3d,0.875,8922,0.00627109,3953.949670,734.324405,4688.274075,4.390308,0,0,0.758565
440_adaptive,adaptive,4,4,tornado_x_3d,0.900,8898,0.00625391,3951.993879,717.186758,4669.180637,4.412117,0,0,0.761399
440_adaptive,adaptive,4,4,tornado_x_3d,0.925,8904,0.00625781,3965.493633,728.866792,4694.360424,4.395755,0,0,0.756679
440_adaptive,adaptive,4,4,tornado_x_3d,0.950,8957,0.00629922,3974.935384,714.765472,4689.700856,4.407665,0,0,0.758651
440_adaptive,adaptive,4,4,tornado_x_3d,0.975,8944,0.00629063,3974.766269,718.497392,4693.263661,4.392946,0,0,0.756582
440_adaptive,adaptive,4,4,tornado_x_3d,1.000,8986,0.00631953,3969.339226,720.039065,4689.378292,4.405365,0,0,0.763135
440_adaptive,adaptive,4,4,tornado_y,0.025,31877,0.0248867,2.000031,5.976173,7.976205,1.488087,0,0,0
440_adaptive,adaptive,4,4,tornado_y,0.050,64179,0.0501109,2.000514,5.990490,7.991004,1.495245,0,0,0
440_adaptive,adaptive,4,4,tornado_y,0.075,95843,0.0748328,2.002057,5.995553,7.997609,1.497776,0,0,0
440_adaptive,adaptive,4,4,tornado_y,0.100,128013,0.0999469,2.004518,5.998687,8.003205,1.499343,0,0,0
440_adaptive,adaptive,4,4,tornado_y,0.125,159953,0.124886,2.008971,5.999762,8.008733,1.499881,0,0,0
440_adaptive,adaptive,4,4,tornado_y,0.150,192279,0.150126,2.015529,6.002118,8.017647,1.501059,0,0,0
440_adaptive,adaptive,4,4,tornado_y,0.175,224176,0.175024,2.025001,6.001397,8.026398,1.500699,0,0,0
440_adaptive,adaptive,4,4,tornado_y,0.200,256078,0.199932,2.037095,6.000418,8.037513,1.500209,0,0,0
440_adaptive,adaptive,4,4,tornado_y,0.225,288187,0.224991,2.053624,5.999844,8.053467,1.499922,0,0,0
440_adaptive,adaptive,4,4,tornado_y,0.250,320345,0.250096,2.075290,5.998579,8.073868,1.499289,0,0,0
440_adaptive,adaptive,4,4,tornado_y,0.275,352107,0.274894,2.101687,5.999307,8.100994,1.499653,0,0,0
440_adaptive,adaptive,4,4,tornado_y,0.300,384248,0.299986,2.136363,6.000016,8.136379,1.500008,0,0,0
440_adaptive,adaptive,4,4,tornado_y,0.325,416256,0.324975,2.179819,5.999365,8.179184,1.499683,0,0,0
440_adaptive,adaptive,4,4,tornado_y,0.350,448322,0.350009,2.238393,6.000027,8.238420,1.500013,0,0,0
440_adaptive,adaptive,4,4,tornado_y,0.375,480036,0.374775,2.313246,5.999800,8.313046,1.499900,0,0,0
440_adaptive,adaptive,4,4,tornado_y,0.400,511878,0.399637,2.405620,5.998923,8.404543,1.499461,0,0,0
440_adaptive,adaptive,4,4,tornado_y,0.425,544103,0.424795,2.532500,5.998858,8.531358,1.499429,0,0,0
440_adaptive,adaptive,4,4,tornado_y,0.450,576091,0.449769,2.704765,5.998715,8.703480,1.499357,0,0,0
440_adaptive,adaptive,4,4,tornado_y,0.475,608139,0.474784,2.954534,5.998600,8.953133,1.499300,0,0,0
440_adaptive,adaptive,4,4,tornado_y,0.500,640164,0.499782,3.350894,5.998504,9.349398,1.499252,0,0,0
440_adaptive,adaptive,4,4,tornado_y,0.525,672348,0.524913,4.036205,5.998518,10.034723,1.499259,0,0,0
440_adaptive,adaptive,4,4,tornado_y,0.550,704079,0.54968,5.408532,5.998212,11.406744,1.499106,0,0,0
440_adaptive,adaptive,4,4,tornado_y,0.575,735754,0.574406,9.333864,5.998199,15.332063,1.499100,0,0,0
440_adaptive,adaptive,4,4,tornado_y,0.600,762866,0.595564,47.133701,5.998523,53.132224,1.499261,0,0,0
440_adaptive,adaptive,4,4,tornado_y,0.625,767326,0.599046,207.512780,5.999694,213.512474,1.499847,0,0,0
440_adaptive,adaptive,4,4,tornado_y,0.650,767636,0.599291,388.855827,5.999769,394.855596,1.499885,0,0,0
440_adaptive,adaptive,4,4,tornado_y,0.675,767757,0.599381,558.797656,5.999739,564.797395,1.499870,0,0,0
440_adaptive,adaptive,4,4,tornado_y,0.700,767817,0.599427,717.970310,5.999763,723.970073,1.499881,0,0,0
440_adaptive,adaptive,4,4,tornado_y,0.725,767844,0.599447,864.563629,5.999760,870.563389,1.499880,0,0,0
440_adaptive,adaptive,4,4,tornado_y,0.750,767869,0.599463,1002.524833,5.999765,1008.524599,1.499883,0,0,0
440_adaptive,adaptive,4,4,tornado_y,0.775,767887,0.599474,1131.933237,5.999756,1137.932993,1.499878,0,0,0
440_adaptive,adaptive,4,4,tornado_y,0.800,767908,0.599487,1252.642861,5.999762,1258.642623,1.499881,0,0,0
440_adaptive,adaptive,4,4,tornado_y,0.825,767923,0.599496,1365.551974,5.999751,1371.551725,1.499876,0,0,0
440_adaptive,adaptive,4,4,tornado_y,0.850,767936,0.599506,1471.929035,5.999739,1477.928775,1.499870,0,0,0
440_adaptive,adaptive,4,4,tornado_y,0.875,767944,0.599513,1571.512180,5.999734,1577.511915,1.499867,0,0,0
440_adaptive,adaptive,4,4,tornado_y,0.900,767954,0.59952,1666.378994,5.999742,1672.378736,1.499871,0,0,0
440_adaptive,adaptive,4,4,tornado_y,0.925,767967,0.599528,1757.337166,5.999734,1763.336900,1.499867,0,0,0
440_adaptive,adaptive,4,4,tornado_y,0.950,767977,0.599534,1842.506775,5.999739,1848.506514,1.499870,0,0,0
440_adaptive,adaptive,4,4,tornado_y,0.975,767989,0.599542,1922.487354,5.999737,1928.487090,1.499868,0,0,0
440_adaptive,adaptive,4,4,tornado_y,1.000,768000,0.59955,1999.462302,5.999750,2005.462052,1.499875,0,0,0
