design,policy,p,q,traffic,injection_rate,packets_injected,reception_rate,queueing_latency,network_latency,total_latency,average_hops,lateral_per_injected,escape_per_injected,escape_per_received,delivery_ratio
400_adaptive,adaptive,4,0,bit_complement,0.075,95843,0.0747938,2.002225,11.189291,13.191516,4.010508,0,0.00157549,0.00157725,0.998884
400_adaptive,adaptive,4,0,bit_complement,0.100,128013,0.0998984,2.004950,11.291077,13.296027,4.020302,0,0.00477295,0.00477829,0.998883
400_adaptive,adaptive,4,0,bit_complement,0.125,159953,0.124822,2.010227,11.424261,13.434488,4.039782,0,0.0103655,0.0103773,0.998868
400_adaptive,adaptive,4,0,bit_complement,0.150,192279,0.150042,2.018526,11.624960,13.643486,4.072386,0,0.0202206,0.0202443,0.99883
400_adaptive,adaptive,4,0,bit_complement,0.175,224176,0.174922,2.032121,12.010768,14.042890,4.120616,0,0.0337413,0.0337829,0.998769
400_adaptive,adaptive,4,0,bit_complement,0.200,256077,0.199787,2.050358,12.973687,15.024045,4.139989,0,0.0408276,0.0408834,0.998633
400_adaptive,adaptive,4,0,bit_complement,0.225,288185,0.224814,2.087558,13.749341,15.836900,4.127738,0,0.0418932,0.0419548,0.998532
400_adaptive,adaptive,4,0,bit_complement,0.250,320342,0.249884,2.155250,14.379364,16.534615,4.110067,0,0.0429978,0.0430638,0.998467
400_adaptive,adaptive,4,0,bit_complement,0.275,338194,0.263265,3.453450,15.199728,18.653177,4.094590,0,0.0514084,0.0515937,0.996407
400_adaptive,adaptive,4,0,bit_complement,0.300,82166,0.0626594,879.299187,59.285572,938.584759,4.130642,0,0.24201,0.24793,0.976122
400_adaptive,adaptive,4,0,bit_complement,0.325,53029,0.0399273,1898.348739,117.899153,2016.247892,4.285734,0,0.336948,0.349619,0.963756
400_adaptive,adaptive,4,0,bit_complement,0.350,55549,0.0419547,2420.593907,112.453074,2533.046981,4.235001,0,0.394823,0.408402,0.96675
400_adaptive,adaptive,4,0,bit_complement,0.375,53529,0.040332,2514.271090,119.374354,2633.645443,4.248387,0,0.360515,0.373811,0.96443
400_adaptive,adaptive,4,0,bit_complement,0.400,47378,0.0355336,2433.811578,100.550777,2534.362355,4.175868,0,0.409431,0.426489,0.960003
400_adaptive,adaptive,4,0,bit_complement,0.425,49359,0.0370742,2986.207375,115.285175,3101.492551,4.222758,0,0.438015,0.45559,0.961425
400_adaptive,adaptive,4,0,bit_complement,0.450,43853,0.0328047,3222.594403,137.791045,3360.385449,4.325411,0,0.505279,0.527697,0.957517
400_adaptive,adaptive,4,0,bit_complement,0.475,55061,0.0415508,3071.333440,110.427263,3181.760703,4.133327,0,0.2784,0.28822,0.965929
400_adaptive,adaptive,4,0,bit_complement,0.500,46984,0.0352469,2758.433660,109.041537,2867.475197,4.339480,0,0.449749,0.46837,0.960242
400_adaptive,adaptive,4,0,bit_complement,0.525,42764,0.031882,3394.063319,139.819011,3533.882330,4.247813,0,0.44002,0.461099,0.954284
400_adaptive,adaptive,4,0,bit_complement,0.550,50166,0.0377141,2514.009508,82.570535,2596.580043,4.046402,0,0.370889,0.385425,0.962285
400_adaptive,adaptive,4,0,bit_complement,0.575,44193,0.0330359,2901.530625,121.787542,3023.318167,4.535686,0,0.49044,0.512557,0.956848
400_adaptive,adaptive,4,0,bit_complement,0.600,44788,0.0335055,3642.236016,172.641523,3814.877539,4.358360,0,0.436858,0.456222,0.957556
400_adaptive,adaptive,4,0,bit_complement,0.625,44638,0.0333711,3435.176729,176.028070,3611.204799,4.375395,0,0.490031,0.512092,0.95692
400_adaptive,adaptive,4,0,bit_complement,0.650,39479,0.0293383,3610.141187,155.230741,3765.371928,4.431204,0,0.449859,0.472932,0.951215
400_adaptive,adaptive,4,0,bit_complement,0.675,47047,0.0352602,3816.033612,119.429575,3935.463187,4.463187,0,0.506302,0.527773,0.959317
400_adaptive,adaptive,4,0,bit_complement,0.700,42410,0.0316383,3472.942218,174.925229,3647.867447,4.241425,0,0.484438,0.507322,0.954893
400_adaptive,adaptive,4,0,bit_complement,0.725,38661,0.0287148,3104.516338,171.966236,3276.482574,4.482846,0,0.365666,0.384628,0.9507
400_adaptive,adaptive,4,0,bit_complement,0.750,46566,0.0349172,3306.169150,121.514454,3427.683604,4.217926,0,0.490852,0.511411,0.959799
400_adaptive,adaptive,4,0,bit_complement,0.775,44311,0.0331234,3610.734256,126.038799,3736.773055,4.252040,0,0.472659,0.493986,0.956828
400_adaptive,adaptive,4,0,bit_complement,0.800,43681,0.0326437,3525.106045,131.711612,3656.817657,4.228891,0,0.45047,0.470922,0.956572
400_adaptive,adaptive,4,0,bit_complement,0.825,47983,0.0360125,3395.769655,127.266574,3523.036229,4.211125,0,0.399412,0.415763,0.960674
400_adaptive,adaptive,4,0,bit_complement,0.850,45899,0.0343945,3506.107530,104.154003,3610.261533,4.189551,0,0.512778,0.534605,0.959171
400_adaptive,adaptive,4,0,bit_complement,0.875,48602,0.0364711,3577.338367,106.776064,3684.114431,4.286121,0,0.466483,0.485659,0.960516
400_adaptive,adaptive,4,0,bit_complement,0.900,50111,0.0377203,3951.324738,124.818566,4076.143304,4.313782,0,0.461156,0.478626,0.963501
400_adaptive,adaptive,4,0,bit_complement,0.925,47765,0.0358414,3572.075964,101.817338,3673.893302,4.348693,0,0.419659,0.436929,0.960473
400_adaptive,adaptive,4,0,bit_complement,0.950,47485,0.0356859,4004.161850,120.891151,4125.053001,4.297955,0,0.433232,0.45037,0.961946
400_adaptive,adaptive,4,0,bit_complement,0.975,42602,0.0317961,3833.990319,136.259859,3970.250178,4.476056,0,0.443266,0.463992,0.955331
400_adaptive,adaptive,4,0,bit_complement,1.000,42271,0.0315719,3796.032738,128.737578,3924.770316,4.199743,0,0.544984,0.570053,0.956022
400_adaptive,adaptive,4,0,bit_reverse,0.025,31877,0.0248797,2.000031,9.258620,11.258651,3.121271,0,3.13706e-05,3.14011e-05,0.999028
400_adaptive,adaptive,4,0,bit_reverse,0.050,64179,0.050093,2.000515,9.308770,11.309284,3.135638,0,0.000670001,0.000670628,0.999065
400_adaptive,adaptive,4,0,bit_reverse,0.075,95843,0.0748047,2.002120,9.338339,11.340460,3.139112,0,0.00193024,0.00193211,0.99903
400_adaptive,adaptive,4,0,bit_reverse,0.100,128013,0.099918,2.004707,9.379819,11.384526,3.147129,0,0.00412458,0.00412839,0.999078
400_adaptive,adaptive,4,0,bit_reverse,0.125,159953,0.124848,2.009418,9.433084,11.442502,3.160308,0,0.00718961,0.00719627,0.999075
400_adaptive,adaptive,4,0,bit_reverse,0.150,192279,0.150074,2.016674,9.507051,11.523725,3.179656,0,0.0117694,0.0117806,0.999043
400_adaptive,adaptive,4,0,bit_reverse,0.175,224176,0.174966,2.027371,9.597948,11.625319,3.203277,0,0.0164246,0.0164407,0.999019
400_adaptive,adaptive,4,0,bit_reverse,0.200,256078,0.19986,2.041502,9.714386,11.755888,3.228007,0,0.0221417,0.0221639,0.998996
400_adaptive,adaptive,4,0,bit_reverse,0.225,288187,0.224908,2.061046,9.892737,11.953783,3.252378,0,0.0275134,0.0275425,0.998942
400_adaptive,adaptive,4,0,bit_reverse,0.250,320345,0.249998,2.088598,10.194308,12.282906,3.264052,0,0.030514,0.0305472,0.998914
400_adaptive,adaptive,4,0,bit_reverse,0.275,352107,0.27477,2.136563,10.574500,12.711063,3.263189,0,0.0318142,0.0318505,0.998861
400_adaptive,adaptive,4,0,bit_reverse,0.300,384245,0.299841,2.254757,10.897547,13.152304,3.256849,0,0.0323049,0.0323426,0.998834
400_adaptive,adaptive,4,0,bit_reverse,0.325,416247,0.32481,2.368547,11.185079,13.553626,3.250026,0,0.0324855,0.0325238,0.998823
400_adaptive,adaptive,4,0,bit_reverse,0.350,447856,0.34946,4.562522,11.558574,16.121095,3.243214,0,0.0331379,0.0331784,0.998779
400_adaptive,adaptive,4,0,bit_reverse,0.375,478304,0.373209,19.835121,11.995240,31.830360,3.231969,0,0.0334139,0.0334557,0.998752
400_adaptive,adaptive,4,0,bit_reverse,0.400,504599,0.393683,54.612303,12.398304,67.010607,3.230188,0,0.0334701,0.0335156,0.998642
400_adaptive,adaptive,4,0,bit_reverse,0.425,530515,0.413859,92.310267,12.964618,105.274886,3.226303,0,0.0326909,0.0327387,0.998539
400_adaptive,adaptive,4,0,bit_reverse,0.450,554575,0.432598,134.443270,13.386249,147.829519,3.222449,0,0.0328161,0.0328664,0.998469
400_adaptive,adaptive,4,0,bit_reverse,0.475,571778,0.445971,159.606018,13.972894,173.578912,3.227740,0,0.0344749,0.0345314,0.998365
400_adaptive,adaptive,4,0,bit_reverse,0.500,596345,0.465112,186.109628,14.326227,200.435855,3.221844,0,0.0375403,0.0376035,0.99832
400_adaptive,adaptive,4,0,bit_reverse,0.525,614735,0.479409,219.341353,14.973511,234.314864,3.223091,0,0.0435619,0.0436394,0.998224
400_adaptive,adaptive,4,0,bit_reverse,0.550,627361,0.489272,278.545040,15.489766,294.034806,3.220797,0,0.0502199,0.0503075,0.998258
400_adaptive,adaptive,4,0,bit_reverse,0.575,626347,0.488315,340.384964,16.710044,357.095008,3.228079,0,0.060029,0.0601543,0.997918
400_adaptive,adaptive,4,0,bit_reverse,0.600,632553,0.493218,473.223928,16.640326,489.864254,3.217850,0,0.0596266,0.0597432,0.998049
400_adaptive,adaptive,4,0,bit_reverse,0.625,628405,0.489894,647.844239,16.672691,664.516930,3.200732,0,0.060652,0.0607817,0.997866
400_adaptive,adaptive,4,0,bit_reverse,0.650,620192,0.483538,825.903730,17.083685,842.987415,3.198461,0,0.0584464,0.0585658,0.997962
400_adaptive,adaptive,4,0,bit_reverse,0.675,628056,0.489637,950.766096,17.261895,968.027991,3.219109,0,0.064714,0.0648504,0.997897
400_adaptive,adaptive,4,0,bit_reverse,0.700,625028,0.487288,1140.321938,17.628058,1157.949996,3.206854,0,0.0614452,0.0615732,0.997922
400_adaptive,adaptive,4,0,bit_reverse,0.725,633891,0.494276,1258.997537,17.043620,1276.041157,3.212943,0,0.0622915,0.0624114,0.998079
400_adaptive,adaptive,4,0,bit_reverse,0.750,639502,0.498598,1370.556150,16.409714,1386.965864,3.212403,0,0.0601265,0.0602486,0.997973
400_adaptive,adaptive,4,0,bit_reverse,0.775,586373,0.456779,1374.286201,17.155310,1391.441510,3.122904,0,0.0594008,0.0595731,0.997108
400_adaptive,adaptive,4,0,bit_reverse,0.800,625849,0.48801,1593.145341,16.819623,1609.964965,3.197474,0,0.0571735,0.057283,0.998089
400_adaptive,adaptive,4,0,bit_reverse,0.825,633901,0.494237,1699.832752,16.779708,1716.612460,3.208158,0,0.060317,0.0604387,0.997985
400_adaptive,adaptive,4,0,bit_reverse,0.850,641692,0.500306,1807.831142,15.893517,1823.724659,3.207776,0,0.057417,0.0575335,0.997974
400_adaptive,adaptive,4,0,bit_reverse,0.875,622821,0.48561,1913.788721,17.144099,1930.932820,3.207368,0,0.0602982,0.0604185,0.998009
400_adaptive,adaptive,4,0,bit_reverse,0.900,629134,0.490452,1981.944898,17.238545,1999.183442,3.213896,0,0.0609266,0.0610582,0.997845
400_adaptive,adaptive,4,0,bit_reverse,0.925,587427,0.457565,1921.845676,16.955295,1938.800971,3.119908,0,0.0633798,0.0635685,0.997031
400_adaptive,adaptive,4,0,bit_reverse,0.950,617798,0.481608,2124.209724,17.852843,2142.062567,3.189984,0,0.0605797,0.0607114,0.997831
400_adaptive,adaptive,4,0,bit_reverse,0.975,620328,0.483389,2176.669311,17.186979,2193.856290,3.192177,0,0.0596749,0.0598282,0.997437
400_adaptive,adaptive,4,0,bit_reverse,1.000,629015,0.49044,2269.644915,17.186357,2286.831272,3.212717,0,0.0619922,0.0621158,0.99801
400_adaptive,adaptive,4,0,perfect_shuffle,0.025,31877,0.0248758,2.000031,10.279106,12.279137,3.627587,0,0,0,0.998871
400_adaptive,adaptive,4,0,perfect_shuffle,0.050,64179,0.0500875,2.000515,10.317491,12.318006,3.631598,0,0.00065442,0.000655104,0.998956
400_adaptive,adaptive,4,0,perfect_shuffle,0.075,95843,0.0747984,2.002183,10.355779,12.357962,3.633557,0,0.00206588,0.00206806,0.998946
400_adaptive,adaptive,4,0,perfect_shuffle,0.100,128013,0.0999063,2.004848,10.419206,12.424054,3.647052,0,0.00517135,0.00517673,0.998961
400_adaptive,adaptive,4,0,perfect_shuffle,0.125,159953,0.124835,2.009757,10.498182,12.507939,3.662899,0,0.00914018,0.00914957,0.998975
400_adaptive,adaptive,4,0,perfect_shuffle,0.150,192279,0.150061,2.017201,10.597872,12.615073,3.681687,0,0.0140837,0.0140984,0.998955
400_adaptive,adaptive,4,0,perfect_shuffle,0.175,224176,0.174946,2.028678,10.749735,12.778414,3.706517,0,0.0201761,0.0201982,0.998907
400_adaptive,adaptive,4,0,perfect_shuffle,0.200,256078,0.199835,2.044204,10.979948,13.024153,3.721935,0,0.0249885,0.0250167,0.998871
400_adaptive,adaptive,4,0,perfect_shuffle,0.225,288173,0.224852,2.076564,11.449116,13.525680,3.731670,0,0.0288681,0.0289045,0.99874
400_adaptive,adaptive,4,0,perfect_shuffle,0.250,320022,0.249688,3.841931,12.372500,16.214431,3.721608,0,0.0293449,0.0293836,0.998681
400_adaptive,adaptive,4,0,perfect_shuffle,0.275,349510,0.272645,22.856120,13.257707,36.113827,3.707492,0,0.0267117,0.0267519,0.998498
400_adaptive,adaptive,4,0,perfect_shuffle,0.300,378581,0.295303,32.312248,13.818346,46.130594,3.707792,0,0.0252971,0.0253368,0.998434
400_adaptive,adaptive,4,0,perfect_shuffle,0.325,406897,0.317391,45.947849,13.982519,59.930367,3.706070,0,0.0245812,0.0246197,0.998434
400_adaptive,adaptive,4,0,perfect_shuffle,0.350,436400,0.340375,56.392201,14.332003,70.724204,3.710923,0,0.0289115,0.0289593,0.99835
400_adaptive,adaptive,4,0,perfect_shuffle,0.375,463040,0.361134,83.320090,14.535655,97.855745,3.715745,0,0.0340791,0.0341373,0.998296
400_adaptive,adaptive,4,0,perfect_shuffle,0.400,489697,0.381924,106.755576,14.697500,121.453076,3.717753,0,0.0373946,0.0374583,0.998297
400_adaptive,adaptive,4,0,perfect_shuffle,0.425,512181,0.39945,166.065698,15.173105,181.238803,3.725943,0,0.0442402,0.0443168,0.998272
400_adaptive,adaptive,4,0,perfect_shuffle,0.450,535776,0.417843,180.636242,15.546744,196.182986,3.732318,0,0.0504819,0.0505704,0.998251
400_adaptive,adaptive,4,0,perfect_shuffle,0.475,556225,0.43376,235.847417,15.986142,251.833559,3.733936,0,0.0587981,0.0589053,0.998181
400_adaptive,adaptive,4,0,perfect_shuffle,0.500,575796,0.448978,291.649995,16.225651,307.875646,3.738129,0,0.0652175,0.0653428,0.998083
400_adaptive,adaptive,4,0,perfect_shuffle,0.525,584795,0.455977,381.679606,16.723663,398.403269,3.760036,0,0.0724596,0.0726017,0.998042
400_adaptive,adaptive,4,0,perfect_shuffle,0.550,601953,0.469375,449.526163,16.674675,466.200839,3.759516,0,0.0761372,0.0762833,0.998085
400_adaptive,adaptive,4,0,perfect_shuffle,0.575,609466,0.475238,586.138769,16.677052,602.815821,3.748837,0,0.08018,0.0803331,0.998095
400_adaptive,adaptive,4,0,perfect_shuffle,0.600,613981,0.478758,705.333067,16.844280,722.177347,3.757794,0,0.0808657,0.0810202,0.998093
400_adaptive,adaptive,4,0,perfect_shuffle,0.625,604149,0.471059,933.815280,17.299624,951.114904,3.758619,0,0.0788878,0.0790439,0.998025
400_adaptive,adaptive,4,0,perfect_shuffle,0.650,518473,0.403709,959.781411,19.755261,979.536673,3.726793,0,0.0834836,0.0837625,0.996671
400_adaptive,adaptive,4,0,perfect_shuffle,0.675,614394,0.479097,1171.963698,16.487719,1188.451417,3.751420,0,0.0782348,0.0783815,0.998128
400_adaptive,adaptive,4,0,perfect_shuffle,0.700,612182,0.477288,1313.608789,16.969514,1330.578303,3.747640,0,0.0814235,0.0815905,0.997953
400_adaptive,adaptive,4,0,perfect_shuffle,0.725,604057,0.470976,1512.849916,17.286753,1530.136669,3.750986,0,0.0826627,0.0828284,0.998
400_adaptive,adaptive,4,0,perfect_shuffle,0.750,612751,0.477767,1563.299675,16.777716,1580.077391,3.752965,0,0.077986,0.0781402,0.998027
400_adaptive,adaptive,4,0,perfect_shuffle,0.775,612464,0.477469,1662.392064,17.015520,1679.407584,3.761549,0,0.0799574,0.080128,0.997871
400_adaptive,adaptive,4,0,perfect_shuffle,0.800,603583,0.470629,1810.460064,17.236502,1827.696566,3.761609,0,0.08177,0.0819299,0.998048
400_adaptive,adaptive,4,0,perfect_shuffle,0.825,621442,0.484568,1868.564274,16.612572,1885.176846,3.749450,0,0.0786107,0.0787622,0.998077
400_adaptive,adaptive,4,0,perfect_shuffle,0.850,588057,0.458425,2000.499617,17.932423,2018.432040,3.768998,0,0.0829324,0.0831124,0.997835
400_adaptive,adaptive,4,0,perfect_shuffle,0.875,609679,0.47535,2073.477446,17.089010,2090.566456,3.758456,0,0.0823466,0.0825132,0.997981
400_adaptive,adaptive,4,0,perfect_shuffle,0.900,604745,0.471514,2125.908299,17.672375,2143.580674,3.765773,0,0.0834864,0.0836534,0.998004
400_adaptive,adaptive,4,0,perfect_shuffle,0.925,612645,0.477684,2249.489523,16.832344,2266.321867,3.763740,0,0.0786573,0.0788128,0.998027
400_adaptive,adaptive,4,0,perfect_shuffle,0.950,609981,0.475583,2288.063971,16.820828,2304.884799,3.752214,0,0.0794795,0.0796408,0.997975
400_adaptive,adaptive,4,0,perfect_shuffle,0.975,619635,0.48316,2332.256923,15.976690,2348.233613,3.745693,0,0.0777974,0.0779471,0.99808
400_adaptive,adaptive,4,0,perfect_shuffle,1.000,604346,0.471206,2418.807507,16.742309,2435.549816,3.753178,0,0.0805929,0.0807535,0.998011
440_adaptive,adaptive,4,4,bit_complement,0.025,31877,0.0248766,2.000031,11.041675,13.041706,3.998744,0,3.13706e-05,3.14051e-05,0.998902
440_adaptive,adaptive,4,4,bit_complement,0.050,64179,0.0500891,2.000546,11.109633,13.110179,4.002308,0,0.000264884,0.000265153,0.998987
440_adaptive,adaptive,4,4,bit_complement,0.075,95843,0.0747953,2.002131,11.184765,13.186895,4.005787,0,0.00145029,0.00145188,0.998904
440_adaptive,adaptive,4,4,bit_complement,0.100,128013,0.0999008,2.004958,11.288106,13.293064,4.014726,0,0.00483545,0.00484074,0.998906
440_adaptive,adaptive,4,4,bit_complement,0.125,159953,0.124829,2.010433,11.436203,13.446636,4.035517,0,0.0112533,0.0112654,0.998925
440_adaptive,adaptive,4,4,bit_complement,0.150,192279,0.150052,2.018733,11.644424,13.663157,4.069945,0,0.0225454,0.0225704,0.998892
440_adaptive,adaptive,4,4,bit_complement,0.175,224176,0.174927,2.032232,12.034564,14.066796,4.116254,0,0.0371895,0.0372344,0.998796
440_adaptive,adaptive,4,4,bit_complement,0.200,256078,0.199778,2.051819,13.383066,15.434885,4.135666,0,0.0454315,0.0454958,0.998586
440_adaptive,adaptive,4,4,bit_complement,0.225,288187,0.224815,2.087388,14.383315,16.470703,4.111783,0,0.044832,0.0448981,0.998529
440_adaptive,adaptive,4,4,bit_complement,0.250,320343,0.249858,2.156761,14.993872,17.150633,4.093278,0,0.0472525,0.04733,0.998361
440_adaptive,adaptive,4,4,bit_complement,0.275,115110,0.0882531,354.301539,49.372526,403.674064,4.221841,0,0.156224,0.159192,0.981357
440_adaptive,adaptive,4,4,bit_complement,0.300,43764,0.0325516,1959.995320,163.881630,2123.876950,4.435751,0,0.33635,0.353286,0.952061
440_adaptive,adaptive,4,4,bit_complement,0.325,38864,0.0286812,2321.087574,170.688794,2491.776367,4.457126,0,0.366277,0.387748,0.944627
440_adaptive,adaptive,4,4,bit_complement,0.350,36410,0.0267742,2351.161507,152.803478,2503.964985,4.526247,0,0.496045,0.527005,0.941252
440_adaptive,adaptive,4,4,bit_complement,0.375,33536,0.0245156,2943.205513,231.468834,3174.674347,4.490631,0,0.513508,0.548789,0.935711
440_adaptive,adaptive,4,4,bit_complement,0.400,30759,0.0223664,3189.050438,180.078557,3369.128995,4.602990,0,0.447024,0.480282,0.930752
440_adaptive,adaptive,4,4,bit_complement,0.425,33487,0.0244875,2648.034042,208.374681,2856.408723,4.608857,0,0.392749,0.419602,0.936005
440_adaptive,adaptive,4,4,bit_complement,0.450,33004,0.0240992,3058.313191,195.226959,3253.540150,4.597238,0,0.515059,0.551075,0.934644
440_adaptive,adaptive,4,4,bit_complement,0.475,30118,0.0218656,3446.376340,211.861762,3658.238102,4.484708,0,0.540939,0.582107,0.929278
440_adaptive,adaptive,4,4,bit_complement,0.500,31071,0.0226016,3270.945904,201.586139,3472.532043,4.609679,0,0.504007,0.541307,0.931093
440_adaptive,adaptive,4,4,bit_complement,0.525,36936,0.0272156,4126.079946,167.153433,4293.233379,4.623321,0,0.502112,0.53238,0.943145
440_adaptive,adaptive,4,4,bit_complement,0.550,33995,0.0248945,3674.339181,230.724400,3905.063581,4.656739,0,0.505927,0.539746,0.937344
440_adaptive,adaptive,4,4,bit_complement,0.575,31933,0.0232586,3708.620839,227.917907,3936.538746,4.527325,0,0.560048,0.600719,0.932296
440_adaptive,adaptive,4,4,bit_complement,0.600,34462,0.0252531,3908.980448,191.759343,4100.739791,4.614899,0,0.513116,0.547055,0.937961
440_adaptive,adaptive,4,4,bit_complement,0.625,29478,0.0213508,3192.904204,208.220096,3401.124300,4.606718,0,0.543354,0.586081,0.927098
440_adaptive,adaptive,4,4,bit_complement,0.650,28560,0.0206359,3688.854547,228.588135,3917.442682,4.655713,0,0.567647,0.613765,0.92486
440_adaptive,adaptive,4,4,bit_complement,0.675,30054,0.0218266,3482.454399,237.730797,3720.185196,4.561529,0,0.517069,0.556232,0.929593
440_adaptive,adaptive,4,4,bit_complement,0.700,32798,0.0239945,3322.161690,193.253573,3515.415264,4.511803,0,0.512745,0.547553,0.936429
440_adaptive,adaptive,4,4,bit_complement,0.725,32098,0.0234055,3956.828165,186.697086,4143.525251,4.701592,0,0.596237,0.638806,0.93336
440_adaptive,adaptive,4,4,bit_complement,0.750,34645,0.0253969,3527.851421,148.302264,3676.153685,4.533776,0,0.502583,0.535622,0.938317
440_adaptive,adaptive,4,4,bit_complement,0.775,37590,0.0276766,3953.753966,239.017925,4192.771891,4.546604,0,0.468555,0.497177,0.942431
440_adaptive,adaptive,4,4,bit_complement,0.800,34454,0.0252727,3893.853906,187.507744,4081.361650,4.418776,0,0.531143,0.565705,0.938904
440_adaptive,adaptive,4,4,bit_complement,0.825,37071,0.0272492,3863.346942,227.529201,4090.876143,4.619485,0,0.426884,0.453711,0.94087
440_adaptive,adaptive,4,4,bit_complement,0.850,30311,0.0219695,3777.700153,230.765869,4008.466022,4.664735,0,0.497443,0.536183,0.927749
440_adaptive,adaptive,4,4,bit_complement,0.875,34123,0.0249562,3941.384704,182.619803,4124.004508,4.570060,0,0.513466,0.548491,0.936143
440_adaptive,adaptive,4,4,bit_complement,0.900,30409,0.0220914,3601.227853,216.479860,3817.707713,4.648265,0,0.500904,0.538671,0.929889
440_adaptive,adaptive,4,4,bit_complement,0.925,34232,0.0250945,3705.462875,168.773482,3874.236356,4.456742,0,0.438128,0.466922,0.938333
440_adaptive,adaptive,4,4,bit_complement,0.950,29562,0.0214297,3730.644039,226.363179,3957.007218,4.632300,0,0.520465,0.560919,0.92788
440_adaptive,adaptive,4,4,bit_complement,0.975,32247,0.0235359,3593.209918,196.028680,3789.238598,4.648941,0,0.427699,0.457811,0.934226
440_adaptive,adaptive,4,4,bit_complement,1.000,32185,0.0235,3438.727427,184.997507,3623.724934,4.480186,0,0.405499,0.433876,0.934597
440_adaptive,adaptive,4,4,bit_reverse,0.025,31877,0.0248797,2.000031,9.000691,11.000722,2.992464,0,0,0,0.999028
440_adaptive,adaptive,4,4,bit_reverse,0.050,64179,0.050093,2.000530,9.046866,11.047396,3.007221,0,0.000389536,0.0003899,0.999065
440_adaptive,adaptive,4,4,bit_reverse,0.075,95843,0.0748063,2.002141,9.069649,11.071790,3.008877,0,0.00150246,0.00150389,0.999051
440_adaptive,adaptive,4,4,bit_reverse,0.100,128013,0.0999203,2.004691,9.096835,11.101526,3.012150,0,0.00316374,0.00316659,0.999102
440_adaptive,adaptive,4,4,bit_reverse,0.125,159953,0.12485,2.009418,9.135012,11.144430,3.019561,0,0.00544535,0.00545029,0.999093
440_adaptive,adaptive,4,4,bit_reverse,0.150,192279,0.150081,2.016569,9.178357,11.194926,3.029328,0,0.00834204,0.00834964,0.99909
440_adaptive,adaptive,4,4,bit_reverse,0.175,224176,0.174972,2.027027,9.240740,11.267766,3.045364,0,0.0121021,0.0121136,0.999054
440_adaptive,adaptive,4,4,bit_reverse,0.200,256078,0.199871,2.040948,9.307374,11.348322,3.060371,0,0.0162451,0.0162605,0.999051
440_adaptive,adaptive,4,4,bit_reverse,0.225,288187,0.224919,2.059921,9.381356,11.441277,3.078629,0,0.020917,0.0209381,0.99899
440_adaptive,adaptive,4,4,bit_reverse,0.250,320345,0.250012,2.086283,9.459372,11.545656,3.094586,0,0.0252946,0.0253207,0.99897
440_adaptive,adaptive,4,4,bit_reverse,0.275,352106,0.274798,2.119631,9.564199,11.683830,3.111221,0,0.0303488,0.0303803,0.998963
440_adaptive,adaptive,4,4,bit_reverse,0.300,384247,0.299876,2.165832,9.675603,11.841434,3.124161,0,0.0347329,0.0347696,0.998943
440_adaptive,adaptive,4,4,bit_reverse,0.325,416256,0.324857,2.234596,9.851791,12.086387,3.135350,0,0.0384883,0.038529,0.998945
440_adaptive,adaptive,4,4,bit_reverse,0.350,448321,0.349878,2.356729,10.084632,12.441361,3.136588,0,0.0405491,0.0405923,0.998936
440_adaptive,adaptive,4,4,bit_reverse,0.375,480027,0.374606,2.659447,10.433288,13.092735,3.131951,0,0.0415435,0.0415895,0.998894
440_adaptive,adaptive,4,4,bit_reverse,0.400,511109,0.398852,9.614718,10.899209,20.513927,3.124224,0,0.0415313,0.0415784,0.998867
440_adaptive,adaptive,4,4,bit_reverse,0.425,539011,0.420602,42.095165,11.350697,53.445862,3.122144,0,0.0415687,0.0416181,0.998813
440_adaptive,adaptive,4,4,bit_reverse,0.450,562934,0.439246,85.202881,11.837531,97.040412,3.118765,0,0.0392071,0.0392558,0.998758
440_adaptive,adaptive,4,4,bit_reverse,0.475,587726,0.458561,110.530123,12.023131,122.553254,3.119978,0,0.0397583,0.0398103,0.998693
440_adaptive,adaptive,4,4,bit_reverse,0.500,609774,0.475751,141.943893,12.196354,154.140247,3.120811,0,0.0407085,0.0407629,0.998667
440_adaptive,adaptive,4,4,bit_reverse,0.525,633619,0.494342,151.519824,12.271508,163.791333,3.124857,0,0.0430685,0.0431271,0.998641
440_adaptive,adaptive,4,4,bit_reverse,0.550,660539,0.515351,173.994821,12.342614,186.337436,3.116507,0,0.0447862,0.0448466,0.998653
440_adaptive,adaptive,4,4,bit_reverse,0.575,681624,0.531777,216.416633,12.313117,228.729751,3.112440,0,0.0460166,0.0460807,0.998608
440_adaptive,adaptive,4,4,bit_reverse,0.600,690059,0.53838,337.035281,12.335546,349.370827,3.102604,0,0.0465265,0.0465894,0.998649
440_adaptive,adaptive,4,4,bit_reverse,0.625,693596,0.541116,511.748631,12.345133,524.093765,3.097553,0,0.0464045,0.0464694,0.998604
440_adaptive,adaptive,4,4,bit_reverse,0.650,691235,0.539273,682.759219,12.433479,695.192697,3.098347,0,0.0462072,0.0462718,0.998603
440_adaptive,adaptive,4,4,bit_reverse,0.675,692076,0.539933,837.635261,12.384133,850.019395,3.095579,0,0.0452248,0.0452878,0.99861
440_adaptive,adaptive,4,4,bit_reverse,0.700,692988,0.540648,992.822598,12.501349,1005.323947,3.097746,0,0.0460729,0.0461368,0.998616
